10-20 14:48:17.511   767   957 E C01336/AMS: [ability_manager_service.cpp:4201]nullptr
10-20 14:48:17.511   767 21416 W C01719/ffrt: 3227:FFRTQosApplyForOther:249 tid 21416, Interrupted system call, ret:-1, eno:4
10-20 14:48:17.511 21413 21413 I C01810/SAFWK: InitOnDemandSa LoadSaLib SA:65993 finished,spend:25ms
10-20 14:48:17.511 21413 21417 I C057c1/IPCWorkThread: ThreadHandler 119: proto:0 policy:0 name:OS_IPC_1_21417 invoker:3024118400
10-20 14:48:17.511  1227  1715 I C04200/WMS: [] NotifySessionForCallback(5828): id: 48, needRemoveSession: 1
10-20 14:48:17.511  1227  1715 I C04200/WMS: [] NotifySessionForCallback(5837): NotifySessionDestroy, needRemoveSession, id: 48
10-20 14:48:17.511  1227  1715 I C04200/SessionListenerController: (102)NotifySessionDestroyed: Id:48
10-20 14:48:17.511  1227  1715 I C0420a/WMSLife: []: start notify listeners, bundleName:org.maplibre.harmony, id:48, state:1
10-20 14:48:17.511  1227  1227 I A04200/WINDOW: SCBScenePanelManager --> [SCBMain]Remove scene container session, id=18
10-20 14:48:17.512  1227  1227 I A04200/WINDOW: SCBScenePanelManager --> [SCBMain]Remove scene container session by index=0, id=48
10-20 14:48:17.512  1227  1227 I A04200/WINDOW: SCBSpecialScenePanelViewModel --> onCloseScene with persistentId:48 containerId:undefined
10-20 14:48:17.512  1227  1227 W A04200/WINDOW: SCBSpecialScenePanelViewModel --> Failed to get scene containerSession with session id:48 from special panel
10-20 14:48:17.512  1227  1227 E A04200/WINDOW: SCBSpecialScenePanelViewModel --> cannot find containerSession with persistentId:48
10-20 14:48:17.512  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> addOrModifyAbilityItemInfo : org.maplibre.harmony
10-20 14:48:17.513  1227  1227 I A01b00/SCB: SceneNtfManager --> Handle package event usual.event.PACKAGE_CHANGED for org.maplibre.harmony_20020058
10-20 14:48:17.513   767 21384 I C01311/AppMS: [app_mgr_service_inner.cpp:4008]apl: normal, bundleName: com.huawei.hmos.asde, startFlags: 2048, userId: 100
10-20 14:48:17.513  1227  1227 I A01b01/HOME: AppModel --> handlePackageEvent event: usual.event.PACKAGE_CHANGED bundleName: org.maplibre.harmony isEnableDynamicIcon: undefined
10-20 14:48:17.513  1227  1227 I A01b01/HOME: AppModel --> handlePackageEvent: update game engine valid status, event info: usual.event.PACKAGE_CHANGED
10-20 14:48:17.513  1227  1227 I A01b00/SCB: HiSysEventUtil --> updateGameEngineValidStatus, not game engine bundle: org.maplibre.harmony
10-20 14:48:17.513  1227  1227 I A04200/WINDOW: SCBMultiWindowManager --> Handle package event usual.event.PACKAGE_CHANGED for org.maplibre.harmony_20020058
10-20 14:48:17.513   902  1195 E C05a01/ATM: [VerifyPermissionStatus:704]PermissionName is invalid ohos.permission.FILE_ACCESS_COMMON_DIR.
10-20 14:48:17.513   902  1195 E C05a01/ATM: [VerifyPermissionStatus:704]PermissionName is invalid ohos.permission.FILE_CROSS_APP.
10-20 14:48:17.513  1227  1227 W A04200/WINDOW: SCBMultiWindowManager --> ignore package change event, bundleName: org.maplibre.harmony appIndex: 0
10-20 14:48:17.513  1227  1227 I A01a00/SYS_UI: Model.AlarmClockController --> handlePackageEvent event = usual.event.PACKAGE_CHANGED bundleName: org.maplibre.harmony userId: 100 isModuleUpdate: true bundleType: 0 atomicServiceModuleUpgrade: 0 appIndex: 0
10-20 14:48:17.513  1227  1227 I A01a01/NC: NotificationConfigManager --> Handle package event usual.event.PACKAGE_CHANGED for org.maplibre.harmony_20020058
10-20 14:48:17.513  1227  1227 I C01120/BMS: napi GetLauncherAbilityInfoSync called
10-20 14:48:17.515 11059 13886 E C01707/CONCUR: [Interface] task 13886 apply qos failed, errno = 4
10-20 14:48:17.515   767 21384 I C02c11/APPSPAWN_CLIENT: [appspawn_client.c:401]AppSpawnClientSendMsg reqId: 44 msgLen: 1416 com.huawei.hmos.asde:staticSubscriber
10-20 14:48:17.515   120   349 I C01800/SAMGR: AddProc:security_privacy_server,61_82ms
10-20 14:48:17.515   120   349 I C01800/SAMGR: Scheduler proc:security_privacy_server handle started event
10-20 14:48:17.515   120   349 I C01800/SAMGR: Scheduler proc:security_privacy_server state 0 to 1
10-20 14:48:17.515   120   349 I C01800/SAMGR: Scheduler proc:security_privacy_server started
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: [appspawn_service.c:471]OnReceiveRequest connectionId: 2 start: 0xef201234 buffLen 1416
10-20 14:48:17.516   275   353 I C01810/SA_CLIENT: onProcStart,pid:21413
10-20 14:48:17.516   275 21360 I C01720/SmartGC: [GetPidFromPayload]GetPidFromEvent not contains pid
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: [appspawn_service.c:1838]Recv message header magic 0xef201234 type 0 id 44 len 1416 com.huawei.hmos.asde:staticSubscriber
10-20 14:48:17.516   125   125 E C02c11/APPSPAWN: [sandbox_shared_mount.cpp:194]umount2 /mnt/sandbox/100/com.huawei.hmos.asde/data/storage/el1/bundle failed, errno 22
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: [sandbox_shared_mount.cpp:146]mount path /mnt/sandbox/100/com.huawei.hmos.asde/data/storage/el1/bundle to shared success
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: [sandbox_shared_mount.cpp:117]get param startup.appspawn.lockstatus_100 0
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: App spawn msg msgId: 44 msgLen: 1416 tlvCount: 5 processName: com.huawei.hmos.asde:staticSubscriber
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: processName: com.huawei.hmos.asde:staticSubscriber 0 App flags: 0x800
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: processName: com.huawei.hmos.asde:staticSubscriber 1 App flags: 0x4
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: processName: com.huawei.hmos.asde:staticSubscriber 0 App permission bits flags: 0x0
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: processName: com.huawei.hmos.asde:staticSubscriber 1 App permission bits flags: 0x0
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: App dac info uid: 20020007 gid: 20020007 count: 2
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: gid group[0]: 1097
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: gid group[1]: 3099
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: App BundleName:"com.huawei.hmos.asde" index: 0
10-20 14:48:17.516   125   125 I C02c11/APPSPAWN: App DomainHap:0x1 apl:"normal"
10-20 14:48:17.518  1227  1227 I C01120/BMS: call GetLauncherAbilityInfoSync done
10-20 14:48:17.518 11059 13886 I C02b61/ImageSource: CreatePixelMapExtended success, imageId:1760942897508927, desiredSize: (0, 0), imageSize: (512, 512), desiredHdr: 1, hdrType : 1, memoryType : 2, cost 9951 us
10-20 14:48:17.519  1227  1227 I A01a00/SYS_UI: TaskQueue --> Add task RdbStore_query, count: 1
10-20 14:48:17.519  1227  1227 I A01a00/SYS_UI: TaskQueue --> execute queueName RdbStore, task query, runningCount 1, startTime 1760942897519
10-20 14:48:17.519 11059 13886 I A00500/Settings: AppModel :  getBundleResourceInfo label: MaplibreHarmony,bundleName: org.maplibre.harmony, appIndex: 0
10-20 14:48:17.519  1227  1227 I A01a01/NC: RdbStore --> Get rdb store in 1 times begin
10-20 14:48:17.523 14954 14954 I C02c11/APPSPAWN: [appspawn_server.c:74]AppSpawnChild id 43 flags: 0xc
10-20 14:48:17.523 14954 14954 I C02c02/PARAM: [param_request.c:326]ResetParamSecurityLabel Fd:18 
10-20 14:48:17.523 14954 14954 E C02c11/APPSPAWN: [asan_detector.c:105]Not wrap com.huawei.hmos.asde.
10-20 14:48:17.523  1227  1668 I C01650/Rdb: ConnectionPool[Create]: code:0 app[com.ohos.sceneboard:] path[/***/el1/***/AppNotificationSetting.db] cfg[0,0,0,1,1,0,0]AppNotificationSetting.db:<DB,0x40c34,2916352,100660><DWR,0x40c35,12288,100660><SHM,0x40c37,32768,100660><WAL,0x40c36,0,100660>
10-20 14:48:17.525 14954 14954 E C02c11/APPSPAWN: [sandbox_utils.cpp:366]mount /sys_prod time 10000 us
10-20 14:48:17.525  1227  1227 I C01120/BMS: [event_listener.cpp(JsCallback:41)]JsCallback
10-20 14:48:17.525 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /system/data to /mnt/sandbox/100/com.huawei.hmos.asde/system/data
10-20 14:48:17.525  1227  1227 W A01b00/SCB: LauncherAbilityManager --> mBundleStatusCallback update bundleName: org.maplibre.harmony, userId: 100, appIndex: 0, mUserId 100
10-20 14:48:17.525  1227  1227 I A01b04/CC: Ctrl.QuickToggleController --> onAbilityInfoChanged event=usual.event.PACKAGE_CHANGED bundleName=org.maplibre.harmony userId=100
10-20 14:48:17.525  1227  1227 I A01b04/CC: Ctrl.QuickToggleController --> onAbilityInfoChanged mapToggles is empty return
10-20 14:48:17.525  1227  1227 W A01b01/HOME: AppModel --> installationSubscriberCallBack event: usual.event.PACKAGE_CHANGED bundleName: org.maplibre.harmony appIndex: 0
10-20 14:48:17.525  1227  1227 I A01b01/HOME: AppModel --> updateShortcutInfo eventType: usual.event.PACKAGE_CHANGED
10-20 14:48:17.525  1227  1227 I A01b00/SCB: LauncherAbilityManager --> launcherBundleManager getShortcutInfoSync bundleName: org.maplibre.harmony
10-20 14:48:17.526  1227  1227 I C01120/BMS: napi GetShortcutInfoSync called
10-20 14:48:17.526  1227  1227 I C01120/BMS: call GetShortcutInfoSync done
10-20 14:48:17.526  1227  1227 I A01b01/HOME: AppModel --> setShortcutInfo bundleName: org.maplibre.harmony, shortcutInfo length: 0
10-20 14:48:17.526 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:296]file /mnt/sandbox/100/com.huawei.hmos.asde/data/service/el1/network/hosts_user/hosts already exist
10-20 14:48:17.526 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /system/etc/hosts to /mnt/sandbox/100/com.huawei.hmos.asde/data/service/el1/network/hosts_user/hosts
10-20 14:48:17.526  1227  1227 I A01b01/HOME: AppModel --> appInstall appAddedOrUpdated usual.event.PACKAGE_CHANGED, bundleName:org.maplibre.harmony appIndex:0
10-20 14:48:17.526 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /vendor/lib to /mnt/sandbox/100/com.huawei.hmos.asde/vendor/lib
10-20 14:48:17.526 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /vendor/etc/hiai to /mnt/sandbox/100/com.huawei.hmos.asde/vendor/etc/hiai
10-20 14:48:17.526 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /data/data/hiai to /mnt/sandbox/100/com.huawei.hmos.asde/data/data/hiai
10-20 14:48:17.526  1227  1227 I A01b00/SCB: LocalEventManager --> sendLocalEvent, send local event with no receiver
10-20 14:48:17.526  1227  1227 I A01b01/HOME: AppModel --> removeItemCache bundleName: org.maplibre.harmony
10-20 14:48:17.526  1227  1227 W A01b01/HOME: ResourceManager --> deleteAppResourceCacheByBundle,bundleName is org.maplibre.harmony
10-20 14:48:17.526  1227  1227 W A01b00/SCB: IconResourceManager --> deleteIconResourceByBundle, bundleName:org.maplibre.harmony
10-20 14:48:17.526 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /data/app/el1/public/aot_compiler/ark_cache/com.huawei.hmos.asde to /mnt/sandbox/100/com.huawei.hmos.asde/data/storage/ark-cache
10-20 14:48:17.526 14954 14954 E C02c11/APPSPAWN: [sandbox_utils.cpp:287]check dir /data/app/el1/public/aot_compiler/ark_cache/com.huawei.hmos.asde failed, strerror: No such file or directory
10-20 14:48:17.526  1227  1227 I C01120/BMS: napi GetLauncherAbilityInfoSync called
10-20 14:48:17.527 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /data/app/el1/public/shader_cache/cloud/com.huawei.hmos.asde to /mnt/sandbox/100/com.huawei.hmos.asde/data/storage/shader_cache/cloud
10-20 14:48:17.527 14954 14954 E C02c11/APPSPAWN: [sandbox_utils.cpp:287]check dir /data/app/el1/public/shader_cache/cloud/com.huawei.hmos.asde failed, strerror: No such file or directory
10-20 14:48:17.527 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /data/service/el1/public/themes/100/a/app to /mnt/sandbox/100/com.huawei.hmos.asde/data/themes/a/app
10-20 14:48:17.527  1227  1227 I C01120/BMS: call GetLauncherAbilityInfoSync done
10-20 14:48:17.527 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /data/service/el1/public/themes/100/b/app to /mnt/sandbox/100/com.huawei.hmos.asde/data/themes/b/app
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:381]errno is: 13, private mount to /mnt/sandbox/100/com.huawei.hmos.asde/data/service/el0/public/for-all-app '524288' failed
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /chip_prod/etc/passthrough to /mnt/sandbox/100/com.huawei.hmos.asde/chip_prod/etc/passthrough
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /vendor/etc/vulkan to /mnt/sandbox/100/com.huawei.hmos.asde/vendor/etc/vulkan
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /mnt/hmdfs/100/cloud/data/com.huawei.hmos.asde to /mnt/sandbox/100/com.huawei.hmos.asde/data/storage/el2/cloud
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /vendor/etc/silk to /mnt/sandbox/100/com.huawei.hmos.asde/vendor/etc/silk
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /system/asan/lib64 to /mnt/sandbox/100/com.huawei.hmos.asde/system/asan/lib64
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /vendor/asan/lib64 to /mnt/sandbox/100/com.huawei.hmos.asde/vendor/asan/lib64
10-20 14:48:17.528 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /chip_prod/lib64/passthrough to /mnt/sandbox/100/com.huawei.hmos.asde/chip_prod/lib64/passthrough
10-20 14:48:17.529 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /system/app/ohos.global.systemres to /mnt/sandbox/100/com.huawei.hmos.asde/data/global/systemResources
10-20 14:48:17.529 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:371]errno is: 2, bind mount /data/preload/app to /mnt/sandbox/100/com.huawei.hmos.asde/data/preload/app
10-20 14:48:17.529 14954 14954 I C02c11/APPSPAWN: [sandbox_utils.cpp:1181]uname sysname is linux
10-20 14:48:17.529 21420 21420 W C01719/ffrt: 1:ffrt_child_init:198 ffts shared library handle is null
10-20 14:48:17.531   787  1607 I C01655/DRDB: RdbServiceStub::OnRemoteRequest: code:17, callingPid:1227
10-20 14:48:17.533 11059 13886 I A00500/Settings: ContextUtils, mainbilityContext is null, get serviceExtensionContext
10-20 14:48:17.533 11059 13886 I A00500/Settings: ContextUtils, serviceExtensionContext is null, get stageContext
10-20 14:48:17.533 11059 13886 E C01653/PreferencesJsKit: GetContextInfo: failed to get the context of the stage model.
10-20 14:48:17.533 11059 13886 E C01653/PreferencesJsKit: SetAction: throw error: code = 401 , message = Parameter error. The context is invalid.
10-20 14:48:17.533 11059 13886 E A00500/Settings: PreferencesUtil :  preferences get key: lastIconThemeId error: Parameter error. The context is invalid.
10-20 14:48:17.533 11059 13886 I A00500/Settings: ThemeManager :  --> check if is ONELINE or Preset
10-20 14:48:17.533 11059 13886 E A00500/Settings: ThemeManager :  --> refreshThemeStatus there is no FLAG in A/B path.
10-20 14:48:17.535 21386 21386 E C02c02/PARAM: [param_base.c:356]open WS u:object_r:startup_init_param:s0 err 13
10-20 14:48:17.535 21386 21386 E C02c02/PARAM: [param_base.c:530]Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [21386 2000 2000] failed
10-20 14:48:17.535 21386 21386 E C02c02/PARAM: [param_manager.c:690]deny access persist.init.debug.loglevel label 17908 7
10-20 14:48:17.535 21386 21386 E C02c02/PARAM: [param_manager.c:741]SystemReadParam failed! name is:persist.init.debug.loglevel, err:1002!
10-20 14:48:17.535   704 21400 W C01719/ffrt: 26:FFRTQosApplyForOther:249 tid 21400, Interrupted system call, ret:-1, eno:4
10-20 14:48:17.535   704 21400 I C01c10/ImsaKit: line: 193, function: OnReceiveEvent,ImCommonEventManager::action: usual.event.PACKAGE_CHANGED!
10-20 14:48:17.535   398 21406 W C01719/ffrt: 254:FFRTQosApplyForOther:249 tid 21406, Interrupted system call, ret:-1, eno:4
10-20 14:48:17.535   398 21406 I C01711/CONTINUOUS_TASK: [OnReceiveEventContinuousTask:96] get common event action = usual.event.PACKAGE_CHANGED, bundleName = org.maplibre.harmony, uid = 20020058
10-20 14:48:17.536   398 21406 I C01712/WORK_SCHEDULER: [OnReceiveEvent:40]OnReceiveEvent get action: usual.event.PACKAGE_CHANGED, bundleName: org.maplibre.harmony , uid: 20020058
10-20 14:48:17.536   767   767 I C01120/BMS: get resource -n com.huawei.hmos.settings -f 16 -i 0
10-20 14:48:17.536   767   767 I C01120/BMS: rdb -n com.huawei.hmos.settings -i 0
10-20 14:48:17.536   767   767 I C01120/BMS: rdb end
10-20 14:48:17.537 21413 21413 I C01810/SAFWK: Run curThread is 4,proc:security_privacy_server,SA:65993
10-20 14:48:17.540   398 21405 W C01719/ffrt: 255:FFRTQosApplyForOther:249 tid 21405, Interrupted system call, ret:-1, eno:4
10-20 14:48:17.540   398 21422 W C01719/ffrt: 256:FFRTQosApplyForOther:249 tid 21422, Interrupted system call, ret:-1, eno:4
10-20 14:48:17.540   120 21314 I C02c02/PARAM: [param_request.c:208]SystemSetParameter name ohos.ctl.start id:153 ret:0 
10-20 14:48:17.543 14954 14954 E C02c11/APPSPAWN: [sandbox_dec.c:178]open dec file fail.
10-20 14:48:17.543 14954 14954 E C02c11/APPSPAWN: [appspawn_silk.c:118]ConfigItems is NULL
10-20 14:48:17.545 21413 21423 I C01810/SAFWK: get extra id: 24
10-20 14:48:17.545   398 21421 W C01719/ffrt: 257:FFRTQosApplyForOther:249 tid 21421, Interrupted system call, ret:-1, eno:4
10-20 14:48:17.545 11059 13886 I C02b61/ImageSource: CreatePixelMapExtended success, imageId:1760942897543849, desiredSize: (0, 0), imageSize: (288, 288), desiredHdr: 1, hdrType : 1, memoryType : 2, cost 1984 us
10-20 14:48:17.548 11059 13886 I C02b61/ImageSource: CreatePixelMapExtended success, imageId:1760942897548438, desiredSize: (0, 0), imageSize: (192, 192), desiredHdr: 1, hdrType : 1, memoryType : 2, cost 196 us
10-20 14:48:17.549 11059 13886 E C03900/HDS: [hds_drawable_descriptor.cpp-GetOtherIconsInfo:339]Get icon by name from resource failed, iconName: icon_mask, isGlobalMask: 0, state: 9001004
10-20 14:48:17.549 11059 13886 E C03900/HDS: [hds_drawable_descriptor.cpp-GetOtherIconsInfo:339]Get icon by name from resource failed, iconName: icon_mask, isGlobalMask: 1, state: 9001004
10-20 14:48:17.549 11059 13886 I C02b61/ImageSource: CreatePixelMapExtended success, imageId:1760942897549277, desiredSize: (0, 0), imageSize: (192, 192), desiredHdr: 1, hdrType : 1, memoryType : 2, cost 259 us
10-20 14:48:17.550 14954 14954 I C05a05/SecCompEnhanceClient: [RegisterCheckCallback]Register secComp: sessionId=1718588842, seqNum=******290.
10-20 14:48:17.551 14954 21427 I C057c1/IPCWorkThread: ThreadHandler 119: proto:0 policy:1 name:OS_IPC_0_21427 invoker:1812145792
10-20 14:48:17.552 21419 21419 I C01810/SAFWK: main enter SAFWK main, proc:21419
10-20 14:48:17.552 21419 21419 I C01810/SAFWK: ParseArgv ParseArgv extraArgv eventStr:8350#4#usual.event.PACKAGE_CHANGED#0#24#!
10-20 14:48:17.552 21419 21419 I C01810/SAFWK: operator() Set process name to app_fwk_update_service
10-20 14:48:17.552 21419 21419 I C02d33/HitraceMeter: pid[21419] first get g_tagsProperty: 0
10-20 14:48:17.552 21419 21419 I C01810/SAFWK: InitProfiles proc:app_fwk_update_service end,spend:0ms
10-20 14:48:17.552 11059 13886 W C03900/HDS: [hds_drawable_descriptor.cpp-ProcessIcon:78]Mask size {192, 192}, bundleName: org.maplibre.harmony
10-20 14:48:17.552 21413 21423 I C01810/SAFWK: Start-SA:65993
10-20 14:48:17.552 21413 21423 I C05610/ASP: [SPS][service]OnStart: called, reasonId=<private>, reasonName=<private>, reasonValue=<private>
10-20 14:48:17.553   902  1195 I C05a01/ATM: [RegisterSecCompEnhance:1470]Pid: 0
10-20 14:48:17.553   902  1195 I C05a01/ATM: [RegisterSecCompEnhance:136]Register sec comp enhance success, pid 14954, total 13.
10-20 14:48:17.553 14954 14954 I C02c11/APPSPAWN: [appspawn_server.c:38]NotifyResToParent: 0
10-20 14:48:17.556 14954 14954 I C02d0b/HICHECKER: hichecker param is empty.
10-20 14:48:17.557 14954 14954 I C01317/AppKit: [main_thread.cpp:2885]App main thread create, pid:14954
10-20 14:48:17.557 14954 14954 I C01201/EventHandler: Create eventHandler 1_13959332925530
10-20 14:48:17.558 14954 21428 I C057c1/IPCWorkThread: ThreadHandler 119: proto:0 policy:0 name:OS_IPC_1_21428 invoker:1812152192
10-20 14:48:17.558 21419 21429 I C057c1/IPCWorkThread: ThreadHandler 119: proto:0 policy:1 name:OS_IPC_0_21429 invoker:3049284864
10-20 14:48:17.559   120 21314 I C01800/SAMGR: Start dynamic proc:app_fwk_update_service,8350,0_41ms
10-20 14:48:17.559   120 21314 I C01800/SAMGR: Scheduler SA:8350 loading
10-20 14:48:17.567 21386 21386 E C02c02/PARAM: [param_base.c:356]open WS u:object_r:startup_init_param:s0 err 13
10-20 14:48:17.568 21386 21386 E C02c02/PARAM: [param_base.c:530]Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [21386 2000 2000] failed
10-20 14:48:17.568 21386 21386 E C02c02/PARAM: [param_manager.c:690]deny access persist.init.debug.loglevel label 17908 7
10-20 14:48:17.568 21386 21386 E C02c02/PARAM: [param_manager.c:741]SystemReadParam failed! name is:persist.init.debug.loglevel, err:1002!
10-20 14:48:17.578  1227  1227 I C0420a/WMSLife: [] ~SceneSession(113): id: 48
10-20 14:48:17.578  1227  1227 I C0421a/WMSLayoutPc: [] UnregisterFoldScreenStatusChangeCallback(568): id: 48
10-20 14:48:17.578  1227  1227 I C0421a/WMSLayoutPc: [] UnregisterSystemKeyboardStatusChangeCallback(607): id: 48
10-20 14:48:17.578  1227  1227 I C0420a/WMSLife: [] ~Session(115): id:48
10-20 14:48:17.578  1227  1227 I C01406/OHOS::RS: RSSurfaceNode::~RSSurfaceNode, Node: 5269924873332, Name: WindowScene_harmony48
10-20 14:48:17.579  1227  1227 I C04216/WMSPattern: [] ~ScenePersistence(83): destroyed, persistentId: 48
10-20 14:48:17.582  1227  1227 I A04200/WINDOW: SCBAppIconParam --> delete 0, retain 0
10-20 14:48:17.582  1227  1227 I A01b0a/GESTURE: SCBEventExclusiveManager --> unRegisterEventExclusive, caller:SPLIT_GESTURE
10-20 14:48:17.582  1227  1227 I A01b01/HOME: SCBSceneContainer --> release.
10-20 14:48:17.588  1227  1227 I A04200/WINDOW: SCBSceneSession --> [SCBImms]on session state change, window:48, state:5
10-20 14:48:17.588  1227  1227 I A04200/WINDOW: SCBScreenSessionManager --> unRegisterScreenPropertyChangeCallbacks caller: at onSessionStateChange (SCBSceneSession.ts:2370:1)screenId: undefined true null
10-20 14:48:17.588  1227  1227 I A04200/WINDOW: SCBScreenSessionManager --> recordEventFromScb
10-20 14:48:17.588  1227  1227 E A04200/WINDOW: SCBScreenSessionManager --> main_extend return main screen.
10-20 14:48:17.588  1227  1227 E A04200/WINDOW: SCBScreenSessionManager --> main_extend return main screen.
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBScreenSessionManager --> callbackRegisterMap callerStack: at onSessionStateChange (SCBSceneSession.ts:2370:1)
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> [SCBImms]update prop, locked:false
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> [SCBImms]update prop, topContainerSession: [undefined, undefined], inClearSceneStatus: false
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> fullScreenLayoutChange screenId:0 isFullScreenLayout:false notifyType:undefined
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> onGestureBarVisibleChange isVisible:false, screenId:0
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> [SCBImms]update prop, use desktop
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> [SCBImms]update prop to callbacks, same as last. window:0, prop:[5,true,"#00FFFFFF","#FFFFFFFF",true,true]
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSession --> updateNavigationBarProperty in onSessionStateChange to STATE_BACKGROUND FULLSCREEN
10-20 14:48:17.589  1227  1227 I A01b01/HOME: AIBarViewModel --> AIBarViewModel NavigationBarCallback true
10-20 14:48:17.589  1227  1227 I A01b01/HOME: FloatingNavigationManager --> checkShowFloatingNavigation swich is closed
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> updateNavigationBarProperty return with ScenePanelState.HOME
10-20 14:48:17.589  1227  1227 I A01b0a/GESTURE: GestureDockPreferenceUtil --> onSceneStateChange,isForegroud:false,bundleName:org.maplibre.harmony,appIndex:0
10-20 14:48:17.589  1227  1227 I A01b01/HOME: AIBarViewModel --> isInMidScene: false
10-20 14:48:17.589  1227  1227 I A04200/WINDOW: SCBSceneSession --> [SCBImms]on session state change, window:48, state:0
10-20 14:48:17.589  1227  1227 I C0420a/WMSLife: []: ClearCbMap: persistent id 48
10-20 14:48:17.590  1227  1227 I A04200/WINDOW: SCBSceneSessionManager --> addOrModifyAbilityItemInfo abilityItemInfoList length: 1
10-20 14:48:17.590   767   957 I C04201/DMS: [screen_session_manager.cpp] RecordEventFromScb(8259): unRegisterScreenPropertyChangeCallbacks caller: at onSessionStateChange (SCBSceneSession.ts:2370:1)screenId: undefined true null
10-20 14:48:17.592 11059 21438 W C01719/ffrt: 2916:FFRTQosApplyForOther:249 tid 21438, Interrupted system call, ret:-1, eno:4
10-20 14:48:17.592  1227  1227 I A01b01/HOME: ResourceManager --> getAppNameSync resMgrName: MaplibreHarmony bundleName:org.maplibre.harmony, labelId:16777216
10-20 14:48:17.592  1227  1227 I A01b00/SCB: LauncherAbilityManager --> getLauncherAbility updateAppNameSync:MaplibreHarmony
10-20 14:48:17.592  1227  1227 I A01b00/SCB: LauncherAbilityManager --> getLauncherAbility appName:MaplibreHarmony bundleName:org.maplibre.harmony
